Connectome,Body_ID,Root_Side,Superclass,Class,Subclass,Type,Subtype,Entry_Nerve
MANC,34588,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,35009,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,35556,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,35586,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,35690,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,35729,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,36176,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,36306,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,36393,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,37667,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,156743,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,173705,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,173706,R,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,18118,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,23322,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,24182,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,24206,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,25518,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,25691,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,26348,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,27240,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,30082,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,30129,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,30370,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,30467,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,30642,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,30896,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,30943,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,31399,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,31404,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,31646,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,31919,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,31936,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,31949,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,32076,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,32185,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,32315,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,32525,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,32527,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,32793,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,32987,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,33055,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,33092,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,34744,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,34886,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,35113,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,36183,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,37978,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,104454,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,155229,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,158750,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,159334,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,167627,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,172297,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,172298,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,172774,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,177205,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,177206,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,177284,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,177315,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,177344,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
MANC,177283,L,Sensory,Gustatory,Wing Bristle,WG2,-,ADMN
maleCNS,811821,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,811890,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812805,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812833,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812933,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812973,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813060,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813197,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813226,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813235,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813386,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813393,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813562,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813607,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813611,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813623,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813662,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813670,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813692,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813771,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813834,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813839,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813863,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814019,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814024,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814029,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814030,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814094,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814099,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814161,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814197,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814214,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814274,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814280,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814302,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814420,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814440,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814464,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814582,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814610,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814695,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814778,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814847,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814879,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814888,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814968,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,815551,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,815889,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,805646,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,807690,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812062,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812132,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812169,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812473,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812502,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812504,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812696,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812713,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812725,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812736,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812739,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812801,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812836,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,812846,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813000,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813052,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813056,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813094,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813097,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813396,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813397,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813419,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813461,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813476,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813493,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813503,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813517,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813585,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813599,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813700,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813732,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813764,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813897,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813992,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,813996,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814134,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814190,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814246,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814273,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814292,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814437,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,814600,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,909437,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,909438,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,911656,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,911707,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,29364,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,32428,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33192,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33293,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33765,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34288,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34306,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34690,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34877,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35050,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35065,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35362,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35809,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35859,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35900,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35936,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35973,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36200,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36391,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36465,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36490,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36622,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36625,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36795,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36947,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37151,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37250,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37302,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37370,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37668,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37801,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38084,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38156,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38310,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38357,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38519,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38523,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38599,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38959,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,39114,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,39151,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,39330,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,40342,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,40627,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,41371,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,41559,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,42591,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,176757,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,179632,R,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,26938,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,28116,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,28334,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,28724,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,31128,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,31432,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,32604,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,32710,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,32766,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33277,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33427,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33440,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33470,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33535,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,33664,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34296,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34527,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34534,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34602,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34609,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,34677,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35086,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35215,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35329,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35662,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35679,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,35709,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36029,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36136,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36226,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36253,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36535,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,36747,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37500,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,37767,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38300,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38446,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,38904,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,43423,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,43523,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,104263,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,104322,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,104336,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,104483,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,156410,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,156412,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,172299,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
MANC,177546,L,Sensory,Gustatory,Wing Bristle,WG3,-,ADMN
maleCNS,811101,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811274,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811542,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811595,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811941,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811984,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811989,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812002,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812075,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,808222,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811014,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812216,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812321,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812374,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812438,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812551,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812636,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812656,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812661,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812684,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812703,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812865,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812919,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812948,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812974,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812997,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813016,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813078,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813160,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813359,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813402,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813431,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813438,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813541,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813573,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813618,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813649,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813825,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813962,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,814048,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,814571,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,815371,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,815410,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,904724,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,904776,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,904777,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,910809,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,912197,R,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,804834,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,806585,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,807168,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,807285,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,810406,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,810563,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,810822,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,810964,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811027,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811191,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811442,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811476,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811551,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811597,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811621,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811635,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811778,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811779,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811807,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811810,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,811981,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812011,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812114,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812185,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812210,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812217,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812233,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812382,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812447,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812475,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812485,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812497,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812517,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812520,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812521,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812560,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812588,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812653,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812781,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,812788,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,813447,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,904824,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,906473,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,909436,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
maleCNS,909803,L,Sensory,Gustatory,Wing Bristle,WG4,-,ADMN
